Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Triceps Rope Pushdown",3,40.0,12,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Triceps Rope Pushdown",4,40.0,12,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Bench Press (Smith Machine)",1,80.0,15,0,0,"",,8
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Bench Press (Smith Machine)",2,100.0,10,0,0,,,9
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Bench Press (Smith Machine)",3,100.0,8,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Bench Press (Smith Machine)",4,100.0,9,0,0,,,10
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Reverse Grip Triceps Pushdown (EZ Bar)",1,20.0,12,0,0,"",,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Reverse Grip Triceps Pushdown (EZ Bar)",2,20.0,11,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Reverse Grip Triceps Pushdown (EZ Bar)",3,20.0,11,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Reverse Grip Triceps Pushdown (EZ Bar)",4,20.0,12,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Cable Fly",1,20.0,14,0,0,"Weight and reps are per arm. Did them separately today. Weight is from PF so different from home. ",,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Cable Fly",2,20.0,14,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Cable Fly",3,20.0,14,0,0,,,
2024-07-05 10:35:53,"Chest (PF)",1h 48m,"Incline Cable Fly",4,20.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Row (Machine)",1,110.0,14,0,0,"","",8
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Row (Machine)",2,120.0,15,0,0,,,8
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Row (Machine)",3,140.0,14,0,0,,,8.5
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Row (Machine)",4,160.0,13,0,0,,,8.5
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Bicep Curl (Barbell)",1,60.0,11,0,0,"",,8
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Bicep Curl (Barbell)",2,60.0,11,0,0,,,9
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Bicep Curl (Barbell)",3,60.0,10,0,0,,,9
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Bicep Curl (Barbell)",4,60.0,9,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Lat Pulldown (Cable)",1,115.0,14,0,0,"",,8
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Lat Pulldown (Cable)",2,115.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Lat Pulldown (Cable)",3,130.0,10,0,0,,,9
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Lat Pulldown (Cable)",4,130.0,10,0,0,,,9.5
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Hammer Curl (Cable)",1,35.0,16,0,0,"Guessed at weights here, at PF. ",,8
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Hammer Curl (Cable)",2,40.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Hammer Curl (Cable)",3,40.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Hammer Curl (Cable)",4,40.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Wide-Grip Row (Cable)",1,85.0,14,0,0,"",,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Wide-Grip Row (Cable)",2,85.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Seated Wide-Grip Row (Cable)",3,85.0,14,0,0,,,
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Zotterman Curls",1,20.0,12,0,0,"",,8
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Zotterman Curls",2,20.0,12,0,0,,,9
2024-07-06 10:38:58,"Morning Workout",1h 10m,"Zotterman Curls",3,20.0,14,0,0,,,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Shoulder Press (Machine)",1,30.0,14,0,0,"","",
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Shoulder Press (Machine)",2,80.0,16,0,0,,,8
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Shoulder Press (Machine)",3,90.0,12,0,0,,,8
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Shoulder Press (Machine)",4,90.0,12,0,0,,,9
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Shoulder Press (Machine)",5,90.0,12,0,0,,,9
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Lateral Raise (Dumbbell)",1,20.0,12,0,0,"Weight and reps per arm. ",,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Lateral Raise (Dumbbell)",2,20.0,13,0,0,,,9
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Lateral Raise (Dumbbell)",3,20.0,13,0,0,,,8.5
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Lateral Raise (Dumbbell)",4,20.0,13,0,0,,,9.5
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Forearm Cable Curl",1,130.0,16,0,0,"",,7.5
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Forearm Cable Curl",2,160.0,15,0,0,,,8
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Forearm Cable Curl",3,160.0,14,0,0,,,9
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Forearm Cable Curl",4,160.0,13,0,0,,,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Front Raise (Cable)",1,10.0,11,0,0,"",,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Front Raise (Cable)",2,10.0,11,0,0,,,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Front Raise (Cable)",3,10.0,13,0,0,,,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Front Raise (Cable)",4,10.0,14,0,0,,,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Fly (Machine)",1,90.0,10,0,0,"",,8.5
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Fly (Machine)",2,90.0,10,0,0,,,8.5
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Fly (Machine)",3,90.0,10,0,0,,,
2024-07-13 13:47:02,"Shoulders @ PF",1h,"Reverse Fly (Machine)",4,90.0,10,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Press (Barbell)",1,135.0,14,0,0,"","",8
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Press (Barbell)",2,135.0,15,0,0,,,8.5
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Press (Barbell)",3,145.0,11,0,0,,,8.5
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Press (Barbell)",4,145.0,10,0,0,,,
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Press (Barbell)",5,145.0,8,0,0,,,
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Triceps Rope Pushdown",1,40.0,14,0,0,"",,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Triceps Rope Pushdown",2,40.0,14,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Triceps Rope Pushdown",3,40.0,14,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Triceps Rope Pushdown",4,45.0,12,0,0,,,9.5
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Incline Bench Press (Barbell)",1,105.0,13,0,0,"",,8
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Incline Bench Press (Barbell)",2,105.0,12,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Incline Bench Press (Barbell)",3,105.0,12,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Incline Bench Press (Barbell)",4,105.0,10,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Reverse Grip Triceps Pushdown (EZ Bar)",1,20.0,14,0,0,"",,8
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Reverse Grip Triceps Pushdown (EZ Bar)",2,20.0,14,0,0,,,8
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Reverse Grip Triceps Pushdown (EZ Bar)",3,20.0,14,0,0,,,8
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Reverse Grip Triceps Pushdown (EZ Bar)",4,25.000000000000004,12,0,0,,,9.5
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"High To Low Chest Cable Fly ",1,25.000000000000004,14,0,0,"",,8.5
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"High To Low Chest Cable Fly ",2,25.000000000000004,13,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"High To Low Chest Cable Fly ",3,25.000000000000004,12,0,0,,,10
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"High To Low Chest Cable Fly ",4,25.000000000000004,12,0,0,,,10
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Dip",1,15.0,20,0,0,"",,8
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Dip",2,15.0,20,0,0,,,9
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Bench Dip",3,15.0,20,0,0,,,
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Push Up",1,0,16,0,0,"",,
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Push Up",2,0,12,0,0,,,
2024-07-15 09:40:30,"Chest / Tris (V1)",1h 22m,"Push Up",3,0,14,0,0,,,
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bent Over Row (Barbell)",1,115.0,15,0,0,"","",8
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bent Over Row (Barbell)",2,125.00000000000001,15,0,0,,,8.5
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bent Over Row (Barbell)",3,125.00000000000001,14,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bent Over Row (Barbell)",4,125.00000000000001,14,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,8
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bicep Curl (Dumbbell)",2,25.0,12,0,0,,,8.5
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bicep Curl (Dumbbell)",3,25.0,12,0,0,,,8.5
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Bicep Curl (Dumbbell)",4,25.0,13,0,0,,,9.5
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Kneeling Cable Row",1,45.0,14,0,0,"",,8
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Kneeling Cable Row",2,50.00000000000001,15,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Kneeling Cable Row",3,50.0,15,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Kneeling Cable Row",4,50.0,15,0,0,,,
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Hammer Curl (Cable)",1,45.0,12,0,0,"",,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Hammer Curl (Cable)",2,45.0,11,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Hammer Curl (Cable)",3,45.0,11,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Hammer Curl (Cable)",4,45.0,11,0,0,,,10
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Chin Up",1,0,8,0,0,"",,
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Chin Up",2,0,7,0,0,,,
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Chin Up",3,0,6,0,0,,,
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Chin Up",4,0,5,0,0,,,
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Preacher Curl (Dumbbell)",1,20.0,10,0,0,"",,8.5
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Preacher Curl (Dumbbell)",2,20.0,10,0,0,,,9
2024-07-16 09:32:20,"Back / Bis (V1)",1h 23m,"Preacher Curl (Dumbbell)",3,20.0,9,0,0,,,
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Strict Military Press (Barbell)",1,85.0,12,0,0,"","",8.5
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Strict Military Press (Barbell)",2,85.0,12,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Strict Military Press (Barbell)",3,85.0,11,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Strict Military Press (Barbell)",4,85.0,11,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Lateral Raise (Cable)",1,10.0,10,0,0,"",,8
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Lateral Raise (Cable)",2,10.0,11,0,0,,,8
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Lateral Raise (Cable)",3,10.0,11,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Lateral Raise (Cable)",4,10.0,11,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Seated Palms Up Wrist Curl (Dumbbell)",1,60.0,20,0,0,"",,8
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Seated Palms Up Wrist Curl (Dumbbell)",2,70.0,15,0,0,,,8
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Seated Palms Up Wrist Curl (Dumbbell)",3,70.0,13,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Seated Palms Up Wrist Curl (Dumbbell)",4,70.0,12,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Front Raise (Cable)",1,10.0,10,0,0,"",,8
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Front Raise (Cable)",2,10.0,12,0,0,,,8.5
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Front Raise (Cable)",3,10.0,13,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Front Raise (Cable)",4,10.0,14,0,0,,,10
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Reverse Fly (Cable)",1,5.0,15,0,0,"",,8
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Reverse Fly (Cable)",2,10.0,9,0,0,,,9
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Reverse Fly (Cable)",3,10.0,9,0,0,,,10
2024-07-17 11:29:59,"Shoulders (V1)",1h 12m,"Reverse Fly (Cable)",4,10.0,9,0,0,,,10
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Press (Machine)",1,120.0,11,0,0,"Did this isolated for each leg, reflected by the weights I recorded. Was at PF. ","",
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Press (Machine)",2,120.0,12,0,0,,,8
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Press (Machine)",3,120.0,12,0,0,,,8.5
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Press (Machine)",4,120.0,13,0,0,,,9
2024-07-20 16:46:24,"Legs @ PF",40m,"Leg Extension (Machine)",1,120.0,12,0,0,"",,8
2024-07-20 16:46:24,"Legs @ PF",40m,"Leg Extension (Machine)",2,120.0,12,0,0,,,8.5
2024-07-20 16:46:24,"Legs @ PF",40m,"Leg Extension (Machine)",3,120.0,13,0,0,,,9
2024-07-20 16:46:24,"Legs @ PF",40m,"Leg Extension (Machine)",4,120.0,14,0,0,,,10
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Curl (Machine)",1,120.0,10,0,0,"",,8
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Curl (Machine)",2,120.0,10,0,0,,,8.5
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Curl (Machine)",3,120.0,10,0,0,,,8.5
2024-07-20 16:46:24,"Legs @ PF",40m,"Seated Leg Curl (Machine)",4,120.0,10,0,0,,,
2024-07-20 16:46:24,"Legs @ PF",40m,"Calf Extension",1,200.0,13,0,0,"",,8
2024-07-20 16:46:24,"Legs @ PF",40m,"Calf Extension",2,200.0,13,0,0,,,8.5
2024-07-20 16:46:24,"Legs @ PF",40m,"Calf Extension",3,200.0,14,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Press (Barbell)",1,135.0,12,0,0,"Recovering from a virus today, will affect my volume. ","",8.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Press (Barbell)",2,135.0,12,0,0,,,8.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Press (Barbell)",3,135.0,12,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Press (Barbell)",4,135.0,12,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Press (Barbell)",5,135.0,10,0,0,,,9.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Triceps Rope Pushdown",1,40.0,15,0,0,"",,8
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Triceps Rope Pushdown",2,40.0,15,0,0,,,8.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Triceps Rope Pushdown",3,45.0,13,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Triceps Rope Pushdown",4,45.0,12,0,0,,,10
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Incline Bench Press (Barbell)",1,105.0,12,0,0,"",,8.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Incline Bench Press (Barbell)",2,105.0,11,0,0,,,9.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Incline Bench Press (Barbell)",3,105.0,10,0,0,,,10
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Incline Bench Press (Barbell)",4,105.0,9,0,0,,,
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Reverse Grip Triceps Pushdown (EZ Bar)",1,20.0,14,0,0,"",,8
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Reverse Grip Triceps Pushdown (EZ Bar)",2,20.0,15,0,0,,,8
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Reverse Grip Triceps Pushdown (EZ Bar)",3,25.000000000000004,12,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Reverse Grip Triceps Pushdown (EZ Bar)",4,25.000000000000004,12,0,0,,,9.5
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"High To Low Chest Cable Fly ",1,20.0,16,0,0,"",,8
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"High To Low Chest Cable Fly ",2,25.000000000000004,12,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"High To Low Chest Cable Fly ",3,25.000000000000004,11,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"High To Low Chest Cable Fly ",4,25.000000000000004,10,0,0,,,10
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Dip",1,20.0,20,0,0,"",,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Dip",2,20.0,18,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Bench Dip",3,20.0,18,0,0,,,9
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Push Up",1,0,17,0,0,"",,
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Push Up",2,0,14,0,0,,,
2024-07-23 09:59:50,"Chest / Tris (V1)",1h 27m,"Push Up",3,0,15,0,0,,,
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bent Over Row (Barbell)",1,125.00000000000001,15,0,0,"","",8
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bent Over Row (Barbell)",2,125.00000000000001,15,0,0,,,8.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bent Over Row (Barbell)",3,125.00000000000001,15,0,0,,,8.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bent Over Row (Barbell)",4,135.0,12,0,0,,,9.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bicep Curl (Dumbbell)",1,25.0,11,0,0,"",,8
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bicep Curl (Dumbbell)",2,25.0,13,0,0,,,9
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bicep Curl (Dumbbell)",3,25.0,13,0,0,,,8.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Bicep Curl (Dumbbell)",4,25.0,13,0,0,,,9.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Kneeling Cable Row",1,50.00000000000001,15,0,0,"",,8
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Kneeling Cable Row",2,50.00000000000001,15,0,0,,,8
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Kneeling Cable Row",3,50.0,15,0,0,,,8.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Kneeling Cable Row",4,50.0,16,0,0,,,9.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Hammer Curl (Cable)",1,45.0,12,0,0,"",,9
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Hammer Curl (Cable)",2,45.0,11,0,0,,,9.5
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Hammer Curl (Cable)",3,45.0,10,0,0,,,10
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Hammer Curl (Cable)",4,45.0,11,0,0,,,10
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Chin Up",1,0,8,0,0,"",,
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Chin Up",2,0,7,0,0,,,
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Chin Up",3,0,6,0,0,,,
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Chin Up",4,0,6,0,0,,,
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Preacher Curl (Dumbbell)",1,20.0,9,0,0,"",,
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Preacher Curl (Dumbbell)",2,20.0,9,0,0,,,9
2024-07-24 13:20:15,"Back / Bis (V1)",1h 16m,"Preacher Curl (Dumbbell)",3,20.0,10,0,0,,,10
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Strict Military Press (Barbell)",1,75.00000000000001,14,0,0,"","",8
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Strict Military Press (Barbell)",2,85.0,13,0,0,,,8.5
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Strict Military Press (Barbell)",3,85.0,11,0,0,,,9
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Strict Military Press (Barbell)",4,85.0,11,0,0,,,9
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Lateral Raise (Cable)",1,10.0,10,0,0,"",,8
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Lateral Raise (Cable)",2,10.0,11,0,0,,,8
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Lateral Raise (Cable)",3,10.0,12,0,0,,,9
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Lateral Raise (Cable)",4,10.0,12,0,0,,,9.5
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Seated Palms Up Wrist Curl (Dumbbell)",1,70.0,16,0,0,"",,9
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Seated Palms Up Wrist Curl (Dumbbell)",2,70.0,15,0,0,,,9
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Seated Palms Up Wrist Curl (Dumbbell)",3,70.0,14,0,0,,,9
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Seated Palms Up Wrist Curl (Dumbbell)",4,70.0,12,0,0,,,10
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Front Raise (Cable)",1,10.0,11,0,0,"",,8
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Front Raise (Cable)",2,10.0,12,0,0,,,8.5
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Front Raise (Cable)",3,10.0,14,0,0,,,10
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Front Raise (Cable)",4,10.0,14,0,0,,,10
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Reverse Fly (Cable)",1,10.0,10,0,0,"",,9.5
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Reverse Fly (Cable)",2,10.0,10,0,0,,,9.5
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Reverse Fly (Cable)",3,10.0,10,0,0,,,10
2024-07-25 12:03:48,"Shoulders (V1)",1h 2m,"Reverse Fly (Cable)",4,10.0,9,0,0,,,10
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Bench Press (Barbell)",1,135.0,14,0,0,"","",8.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Bench Press (Barbell)",2,135.0,14,0,0,,,9
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Bench Press (Barbell)",3,145.0,11,0,0,,,
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Bench Press (Barbell)",4,145.0,9,0,0,,,
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Bench Press (Barbell)",5,155.0,8,0,0,,,10
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Triceps Rope Pushdown",1,45.0,12,0,0,"",,8.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Triceps Rope Pushdown",2,45.0,13,0,0,,,8.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Triceps Rope Pushdown",3,45.0,12,0,0,,,9.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Triceps Rope Pushdown",4,45.0,13,0,0,,,10
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Incline Bench Press (Barbell)",1,105.0,13,0,0,"",,8.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Incline Bench Press (Barbell)",2,105.0,13,0,0,,,9.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Incline Bench Press (Barbell)",3,105.0,11,0,0,,,9.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Incline Bench Press (Barbell)",4,105.0,11,0,0,,,9.5
2024-07-30 09:47:10,"Chest / Tris (V1)",1h 41m,"Reverse Grip Triceps Pushdown (EZ Bar)",1,20.0,12,0,0,"",,8.5
